game_id,date,white,black,white_elo,black_elo,time_control,termination,result,half_move,move,move_uci,fen_before,fen_after,clock,clock_delta
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,15,Nbd2,b1d2,rn1qkb1r/1p1b2pp/2p1pn2/p2p1p2/3P1B2/2PBPN2/PP3PPP/RN1Q1RK1 w kq - 0 8,rn1qkb1r/1p1b2pp/2p1pn2/p2p1p2/3P1B2/2PBPN2/PP1N1PPP/R2Q1RK1 b kq - 1 8,186,-1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,16,b5,b7b5,rn1qkb1r/1p1b2pp/2p1pn2/p2p1p2/3P1B2/2PBPN2/PP1N1PPP/R2Q1RK1 b kq - 1 8,rn1qkb1r/3b2pp/2p1pn2/pp1p1p2/3P1B2/2PBPN2/PP1N1PPP/R2Q1RK1 w kq - 0 9,180,-1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,17,a3,a2a3,rn1qkb1r/3b2pp/2p1pn2/pp1p1p2/3P1B2/2PBPN2/PP1N1PPP/R2Q1RK1 w kq - 0 9,rn1qkb1r/3b2pp/2p1pn2/pp1p1p2/3P1B2/P1PBPN2/1P1N1PPP/R2Q1RK1 b kq - 0 9,186,-0.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,18,Be7,f8e7,rn1qkb1r/3b2pp/2p1pn2/pp1p1p2/3P1B2/P1PBPN2/1P1N1PPP/R2Q1RK1 b kq - 0 9,rn1qk2r/3bb1pp/2p1pn2/pp1p1p2/3P1B2/P1PBPN2/1P1N1PPP/R2Q1RK1 w kq - 1 10,181,-1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,19,b4,b2b4,rn1qk2r/3bb1pp/2p1pn2/pp1p1p2/3P1B2/P1PBPN2/1P1N1PPP/R2Q1RK1 w kq - 1 10,rn1qk2r/3bb1pp/2p1pn2/pp1p1p2/1P1P1B2/P1PBPN2/3N1PPP/R2Q1RK1 b kq - 0 10,185,1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,20,a4,a5a4,rn1qk2r/3bb1pp/2p1pn2/pp1p1p2/1P1P1B2/P1PBPN2/3N1PPP/R2Q1RK1 b kq - 0 10,rn1qk2r/3bb1pp/2p1pn2/1p1p1p2/pP1P1B2/P1PBPN2/3N1PPP/R2Q1RK1 w kq - 0 11,180,1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,21,Ne5,f3e5,rn1qk2r/3bb1pp/2p1pn2/1p1p1p2/pP1P1B2/P1PBPN2/3N1PPP/R2Q1RK1 w kq - 0 11,rn1qk2r/3bb1pp/2p1pn2/1p1pNp2/pP1P1B2/P1PBP3/3N1PPP/R2Q1RK1 b kq - 1 11,185,-0.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,22,Ne4,f6e4,rn1qk2r/3bb1pp/2p1pn2/1p1pNp2/pP1P1B2/P1PBP3/3N1PPP/R2Q1RK1 b kq - 1 11,rn1qk2r/3bb1pp/2p1p3/1p1pNp2/pP1PnB2/P1PBP3/3N1PPP/R2Q1RK1 w kq - 2 12,179,1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,23,Qc2,d1c2,rn1qk2r/3bb1pp/2p1p3/1p1pNp2/pP1PnB2/P1PBP3/3N1PPP/R2Q1RK1 w kq - 2 12,rn1qk2r/3bb1pp/2p1p3/1p1pNp2/pP1PnB2/P1PBP3/2QN1PPP/R4RK1 b kq - 3 12,181,4.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,24,O-O,e8g8,rn1qk2r/3bb1pp/2p1p3/1p1pNp2/pP1PnB2/P1PBP3/2QN1PPP/R4RK1 b kq - 3 12,rn1q1rk1/3bb1pp/2p1p3/1p1pNp2/pP1PnB2/P1PBP3/2QN1PPP/R4RK1 w - - 4 13,178,1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,25,f3,f2f3,rn1q1rk1/3bb1pp/2p1p3/1p1pNp2/pP1PnB2/P1PBP3/2QN1PPP/R4RK1 w - - 4 13,rn1q1rk1/3bb1pp/2p1p3/1p1pNp2/pP1PnB2/P1PBPP2/2QN2PP/R4RK1 b - - 0 13,178,3.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,26,Nxd2,e4d2,rn1q1rk1/3bb1pp/2p1p3/1p1pNp2/pP1PnB2/P1PBPP2/2QN2PP/R4RK1 b - - 0 13,rn1q1rk1/3bb1pp/2p1p3/1p1pNp2/pP1P1B2/P1PBPP2/2Qn2PP/R4RK1 w - - 0 14,177,1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,27,Qxd2,c2d2,rn1q1rk1/3bb1pp/2p1p3/1p1pNp2/pP1P1B2/P1PBPP2/2Qn2PP/R4RK1 w - - 0 14,rn1q1rk1/3bb1pp/2p1p3/1p1pNp2/pP1P1B2/P1PBPP2/3Q2PP/R4RK1 b - - 0 14,180,-2.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,28,Bd6,e7d6,rn1q1rk1/3bb1pp/2p1p3/1p1pNp2/pP1P1B2/P1PBPP2/3Q2PP/R4RK1 b - - 0 14,rn1q1rk1/3b2pp/2pbp3/1p1pNp2/pP1P1B2/P1PBPP2/3Q2PP/R4RK1 w - - 1 15,171,6.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,29,Qf2,d2f2,rn1q1rk1/3b2pp/2pbp3/1p1pNp2/pP1P1B2/P1PBPP2/3Q2PP/R4RK1 w - - 1 15,rn1q1rk1/3b2pp/2pbp3/1p1pNp2/pP1P1B2/P1PBPP2/5QPP/R4RK1 b - - 2 15,176,4.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,30,Bxe5,d6e5,rn1q1rk1/3b2pp/2pbp3/1p1pNp2/pP1P1B2/P1PBPP2/5QPP/R4RK1 b - - 2 15,rn1q1rk1/3b2pp/2p1p3/1p1pbp2/pP1P1B2/P1PBPP2/5QPP/R4RK1 w - - 0 16,169,2.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,31,Bxe5,f4e5,rn1q1rk1/3b2pp/2p1p3/1p1pbp2/pP1P1B2/P1PBPP2/5QPP/R4RK1 w - - 0 16,rn1q1rk1/3b2pp/2p1p3/1p1pBp2/pP1P4/P1PBPP2/5QPP/R4RK1 b - - 0 16,178,-2.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,32,Be8,d7e8,rn1q1rk1/3b2pp/2p1p3/1p1pBp2/pP1P4/P1PBPP2/5QPP/R4RK1 b - - 0 16,rn1qbrk1/6pp/2p1p3/1p1pBp2/pP1P4/P1PBPP2/5QPP/R4RK1 w - - 1 17,159,10.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,33,Qg3,f2g3,rn1qbrk1/6pp/2p1p3/1p1pBp2/pP1P4/P1PBPP2/5QPP/R4RK1 w - - 1 17,rn1qbrk1/6pp/2p1p3/1p1pBp2/pP1P4/P1PBPPQ1/6PP/R4RK1 b - - 2 17,179,-1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,34,Bg6,e8g6,rn1qbrk1/6pp/2p1p3/1p1pBp2/pP1P4/P1PBPPQ1/6PP/R4RK1 b - - 2 17,rn1q1rk1/6pp/2p1p1b1/1p1pBp2/pP1P4/P1PBPPQ1/6PP/R4RK1 w - - 3 18,160,-1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,35,h4,h2h4,rn1q1rk1/6pp/2p1p1b1/1p1pBp2/pP1P4/P1PBPPQ1/6PP/R4RK1 w - - 3 18,rn1q1rk1/6pp/2p1p1b1/1p1pBp2/pP1P3P/P1PBPPQ1/6P1/R4RK1 b - - 0 18,173,6.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,36,Qe8,d8e8,rn1q1rk1/6pp/2p1p1b1/1p1pBp2/pP1P3P/P1PBPPQ1/6P1/R4RK1 b - - 0 18,rn2qrk1/6pp/2p1p1b1/1p1pBp2/pP1P3P/P1PBPPQ1/6P1/R4RK1 w - - 1 19,157,3.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,37,h5,h4h5,rn2qrk1/6pp/2p1p1b1/1p1pBp2/pP1P3P/P1PBPPQ1/6P1/R4RK1 w - - 1 19,rn2qrk1/6pp/2p1p1b1/1p1pBp1P/pP1P4/P1PBPPQ1/6P1/R4RK1 b - - 0 19,173,-0.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,38,f4,f5f4,rn2qrk1/6pp/2p1p1b1/1p1pBp1P/pP1P4/P1PBPPQ1/6P1/R4RK1 b - - 0 19,rn2qrk1/6pp/2p1p1b1/1p1pB2P/pP1P1p2/P1PBPPQ1/6P1/R4RK1 w - - 0 20,142,15.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,39,Qg4,g3g4,rn2qrk1/6pp/2p1p1b1/1p1pB2P/pP1P1p2/P1PBPPQ1/6P1/R4RK1 w - - 0 20,rn2qrk1/6pp/2p1p1b1/1p1pB2P/pP1P1pQ1/P1PBPP2/6P1/R4RK1 b - - 1 20,172,1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,40,Rf7,f8f7,rn2qrk1/6pp/2p1p1b1/1p1pB2P/pP1P1pQ1/P1PBPP2/6P1/R4RK1 b - - 1 20,rn2q1k1/5rpp/2p1p1b1/1p1pB2P/pP1P1pQ1/P1PBPP2/6P1/R4RK1 w - - 2 21,126,16.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,41,Bxg6,d3g6,rn2q1k1/5rpp/2p1p1b1/1p1pB2P/pP1P1pQ1/P1PBPP2/6P1/R4RK1 w - - 2 21,rn2q1k1/5rpp/2p1p1B1/1p1pB2P/pP1P1pQ1/P1P1PP2/6P1/R4RK1 b - - 0 21,172,-0.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,42,hxg6,h7g6,rn2q1k1/5rpp/2p1p1B1/1p1pB2P/pP1P1pQ1/P1P1PP2/6P1/R4RK1 b - - 0 21,rn2q1k1/5rp1/2p1p1p1/1p1pB2P/pP1P1pQ1/P1P1PP2/6P1/R4RK1 w - - 0 22,126,-0.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,43,hxg6,h5g6,rn2q1k1/5rp1/2p1p1p1/1p1pB2P/pP1P1pQ1/P1P1PP2/6P1/R4RK1 w - - 0 22,rn2q1k1/5rp1/2p1p1P1/1p1pB3/pP1P1pQ1/P1P1PP2/6P1/R4RK1 b - - 0 22,172,-0.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,44,Rf5,f7f5,rn2q1k1/5rp1/2p1p1P1/1p1pB3/pP1P1pQ1/P1P1PP2/6P1/R4RK1 b - - 0 22,rn2q1k1/6p1/2p1p1P1/1p1pBr2/pP1P1pQ1/P1P1PP2/6P1/R4RK1 w - - 1 23,126,-0.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,45,Kf2,g1f2,rn2q1k1/6p1/2p1p1P1/1p1pBr2/pP1P1pQ1/P1P1PP2/6P1/R4RK1 w - - 1 23,rn2q1k1/6p1/2p1p1P1/1p1pBr2/pP1P1pQ1/P1P1PP2/5KP1/R4R2 b - - 2 23,168,4.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,46,Nd7,b8d7,rn2q1k1/6p1/2p1p1P1/1p1pBr2/pP1P1pQ1/P1P1PP2/5KP1/R4R2 b - - 2 23,r3q1k1/3n2p1/2p1p1P1/1p1pBr2/pP1P1pQ1/P1P1PP2/5KP1/R4R2 w - - 3 24,123,3.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,47,Bxf4,e5f4,r3q1k1/3n2p1/2p1p1P1/1p1pBr2/pP1P1pQ1/P1P1PP2/5KP1/R4R2 w - - 3 24,r3q1k1/3n2p1/2p1p1P1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R4R2 b - - 0 24,166,2.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,48,Kf8,g8f8,r3q1k1/3n2p1/2p1p1P1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R4R2 b - - 0 24,r3qk2/3n2p1/2p1p1P1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R4R2 w - - 1 25,123,-0.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,49,Rh1,f1h1,r3qk2/3n2p1/2p1p1P1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R4R2 w - - 1 25,r3qk2/3n2p1/2p1p1P1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R6R b - - 2 25,165,1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,50,Ke7,f8e7,r3qk2/3n2p1/2p1p1P1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R6R b - - 2 25,r3q3/3nk1p1/2p1p1P1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R6R w - - 3 26,124,-1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,51,Rh7,h1h7,r3q3/3nk1p1/2p1p1P1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R6R w - - 3 26,r3q3/3nk1pR/2p1p1P1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R7 b - - 4 26,164,1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,52,Nf6,d7f6,r3q3/3nk1pR/2p1p1P1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R7 b - - 4 26,r3q3/4k1pR/2p1pnP1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R7 w - - 5 27,124,-0.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,53,Rxg7+,h7g7,r3q3/4k1pR/2p1pnP1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R7 w - - 5 27,r3q3/4k1R1/2p1pnP1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R7 b - - 0 27,162,2.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,54,Kd8,e7d8,r3q3/4k1R1/2p1pnP1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R7 b - - 0 27,r2kq3/6R1/2p1pnP1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R7 w - - 1 28,125,-1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,55,Bg5,f4g5,r2kq3/6R1/2p1pnP1/1p1p1r2/pP1P1BQ1/P1P1PP2/5KP1/R7 w - - 1 28,r2kq3/6R1/2p1pnP1/1p1p1rB1/pP1P2Q1/P1P1PP2/5KP1/R7 b - - 2 28,159,3.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,56,Rxg5,f5g5,r2kq3/6R1/2p1pnP1/1p1p1rB1/pP1P2Q1/P1P1PP2/5KP1/R7 b - - 2 28,r2kq3/6R1/2p1pnP1/1p1p2r1/pP1P2Q1/P1P1PP2/5KP1/R7 w - - 0 29,120,5.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,57,Qxg5,g4g5,r2kq3/6R1/2p1pnP1/1p1p2r1/pP1P2Q1/P1P1PP2/5KP1/R7 w - - 0 29,r2kq3/6R1/2p1pnP1/1p1p2Q1/pP1P4/P1P1PP2/5KP1/R7 b - - 0 29,160,-1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,58,Kc8,d8c8,r2kq3/6R1/2p1pnP1/1p1p2Q1/pP1P4/P1P1PP2/5KP1/R7 b - - 0 29,r1k1q3/6R1/2p1pnP1/1p1p2Q1/pP1P4/P1P1PP2/5KP1/R7 w - - 1 30,109,11.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,59,Qxf6,g5f6,r1k1q3/6R1/2p1pnP1/1p1p2Q1/pP1P4/P1P1PP2/5KP1/R7 w - - 1 30,r1k1q3/6R1/2p1pQP1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 b - - 0 30,157,3.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,60,Kb8,c8b8,r1k1q3/6R1/2p1pQP1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 b - - 0 30,rk2q3/6R1/2p1pQP1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 w - - 1 31,106,3.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,61,Qf7,f6f7,rk2q3/6R1/2p1pQP1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 w - - 1 31,rk2q3/5QR1/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 b - - 2 31,151,6.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,62,Qh8,e8h8,rk2q3/5QR1/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 b - - 2 31,rk5q/5QR1/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 w - - 3 32,97,9.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,63,Rg8+,g7g8,rk5q/5QR1/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 w - - 3 32,rk4Rq/5Q2/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 b - - 4 32,148,3.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,64,Qxg8,h8g8,rk4Rq/5Q2/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 b - - 4 32,rk4q1/5Q2/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 w - - 0 33,98,-1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,65,Qxg8+,f7g8,rk4q1/5Q2/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 w - - 0 33,rk4Q1/8/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 b - - 0 33,150,-2.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,66,Ka7,b8a7,rk4Q1/8/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 b - - 0 33,r5Q1/k7/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 w - - 1 34,99,-1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,67,Qxa8+,g8a8,r5Q1/k7/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 w - - 1 34,Q7/k7/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 b - - 0 34,150,-0.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,68,Kxa8,a7a8,Q7/k7/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 b - - 0 34,k7/8/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 w - - 0 35,100,-1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,69,g7,g6g7,k7/8/2p1p1P1/1p1p4/pP1P4/P1P1PP2/5KP1/R7 w - - 0 35,k7/6P1/2p1p3/1p1p4/pP1P4/P1P1PP2/5KP1/R7 b - - 0 35,152,-2.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,70,Kb7,a8b7,k7/6P1/2p1p3/1p1p4/pP1P4/P1P1PP2/5KP1/R7 b - - 0 35,8/1k4P1/2p1p3/1p1p4/pP1P4/P1P1PP2/5KP1/R7 w - - 1 36,101,-1.0
oBT9ux3a,2025-03-01,aryjaks,Z4CKz,1256,1203,180+2,Normal,1-0,71,g8=Q,g7g8q,8/1k4P1/2p1p3/1p1p4/pP1P4/P1P1PP2/5KP1/R7 w - - 1 36,6Q1/1k6/2p1p3/1p1p4/pP1P4/P1P1PP2/5KP1/R7 b - - 0 36,154,-2.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,1,e4,e2e4,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,180,-0.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,2,c5,c7c5,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,180,-0.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,3,Nc3,b1c3,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,rnbqkbnr/pp1ppppp/8/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,178,2.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,4,e6,e7e6,rnbqkbnr/pp1ppppp/8/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3,180,-0.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,5,Bc4,f1c4,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3,rnbqkbnr/pp1p1ppp/4p3/2p5/2B1P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 1 3,177,1.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,6,Nc6,b8c6,rnbqkbnr/pp1p1ppp/4p3/2p5/2B1P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 1 3,r1bqkbnr/pp1p1ppp/2n1p3/2p5/2B1P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 2 4,180,-0.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,7,Nf3,g1f3,r1bqkbnr/pp1p1ppp/2n1p3/2p5/2B1P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 2 4,r1bqkbnr/pp1p1ppp/2n1p3/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 3 4,175,2.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,8,d5,d7d5,r1bqkbnr/pp1p1ppp/2n1p3/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 3 4,r1bqkbnr/pp3ppp/2n1p3/2pp4/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 5,180,-0.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,9,exd5,e4d5,r1bqkbnr/pp3ppp/2n1p3/2pp4/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 5,r1bqkbnr/pp3ppp/2n1p3/2pP4/2B5/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 0 5,173,2.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,10,exd5,e6d5,r1bqkbnr/pp3ppp/2n1p3/2pP4/2B5/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 0 5,r1bqkbnr/pp3ppp/2n5/2pp4/2B5/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 6,180,-0.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,11,Bxd5,c4d5,r1bqkbnr/pp3ppp/2n5/2pp4/2B5/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 6,r1bqkbnr/pp3ppp/2n5/2pB4/8/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 0 6,170,3.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,12,Nf6,g8f6,r1bqkbnr/pp3ppp/2n5/2pB4/8/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 0 6,r1bqkb1r/pp3ppp/2n2n2/2pB4/8/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 1 7,180,-0.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,13,Bxc6+,d5c6,r1bqkb1r/pp3ppp/2n2n2/2pB4/8/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 1 7,r1bqkb1r/pp3ppp/2B2n2/2p5/8/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 0 7,168,2.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,14,bxc6,b7c6,r1bqkb1r/pp3ppp/2B2n2/2p5/8/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 0 7,r1bqkb1r/p4ppp/2p2n2/2p5/8/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 8,180,-0.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,15,O-O,e1g1,r1bqkb1r/p4ppp/2p2n2/2p5/8/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 8,r1bqkb1r/p4ppp/2p2n2/2p5/8/2N2N2/PPPP1PPP/R1BQ1RK1 b kq - 1 8,166,2.0
oTegYX2H,2025-03-01,Ganzyk75,Andless_Feefle,1221,1207,180+0,Time forfeit,0-1,16,Bd6,f8d6,r1bqkb1r/p4ppp/2p2n2/2p5/8/2N2N2/PPPP1PPP/R1BQ1RK1 b kq - 1 8,r1bqk2r/p4ppp/2pb1n2/2p5/8/2N2N2/PPPP1PPP/R1BQ1RK1 w kq - 2 9,180,-0.0
