player,game_id,rating_bin,split_by_player,split_by_games,player_color,player_elo,opponent_elo,time_control,half_move,move,move_uci,fen_before,fen_after,clock,clock_delta,is_used,move_thinking_time,move_maia1_1100,fen_maia1_1100,move_maia1_1200,fen_maia1_1200,move_maia1_1300,fen_maia1_1300,move_maia1_1400,fen_maia1_1400,move_maia1_1500,fen_maia1_1500,move_maia1_1600,fen_maia1_1600,move_maia1_1700,fen_maia1_1700,move_maia1_1800,fen_maia1_1800,move_maia1_1900,fen_maia1_1900
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,64,c4,c5c4,4rrk1/6p1/1p2p2p/p1pq4/3pNP2/3R1Q2/P5PP/7K b - - 9 32,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/3R1Q2/P5PP/7K w - - 0 33,80,9.0,True,9.0,d5a2,4rrk1/6p1/1p2p2p/p1p5/3pNP2/3R1Q2/q5PP/7K w - - 0 33,e6e5,4rrk1/6p1/1p5p/p1pqp3/3pNP2/3R1Q2/P5PP/7K w - - 0 33,e6e5,4rrk1/6p1/1p5p/p1pqp3/3pNP2/3R1Q2/P5PP/7K w - - 0 33,c5c4,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/3R1Q2/P5PP/7K w - - 0 33,d5f5,4rrk1/6p1/1p2p2p/p1p2q2/3pNP2/3R1Q2/P5PP/7K w - - 10 33,c5c4,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/3R1Q2/P5PP/7K w - - 0 33,c5c4,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/3R1Q2/P5PP/7K w - - 0 33,c5c4,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/3R1Q2/P5PP/7K w - - 0 33,c5c4,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/3R1Q2/P5PP/7K w - - 0 33
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,65,Rd2,d3d2,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/3R1Q2/P5PP/7K w - - 0 33,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/5Q2/P2R2PP/7K b - - 1 33,75,3.0,True,3.0,d3d1,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/5Q2/P5PP/3R3K b - - 1 33,d3d1,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/5Q2/P5PP/3R3K b - - 1 33,d3d1,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/5Q2/P5PP/3R3K b - - 1 33,d3d1,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/5Q2/P5PP/3R3K b - - 1 33,e4f6,4rrk1/6p1/1p2pN1p/p2q4/2pp1P2/3R1Q2/P5PP/7K b - - 1 33,d3d1,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/5Q2/P5PP/3R3K b - - 1 33,d3d1,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/5Q2/P5PP/3R3K b - - 1 33,d3d1,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/5Q2/P5PP/3R3K b - - 1 33,d3d1,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/5Q2/P5PP/3R3K b - - 1 33
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,66,d3,d4d3,4rrk1/6p1/1p2p2p/p2q4/2ppNP2/5Q2/P2R2PP/7K b - - 1 33,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3p1Q2/P2R2PP/7K w - - 0 34,77,3.0,True,3.0,c4c3,4rrk1/6p1/1p2p2p/p2q4/3pNP2/2p2Q2/P2R2PP/7K w - - 0 34,c4c3,4rrk1/6p1/1p2p2p/p2q4/3pNP2/2p2Q2/P2R2PP/7K w - - 0 34,e6e5,4rrk1/6p1/1p5p/p2qp3/2ppNP2/5Q2/P2R2PP/7K w - - 0 34,d4d3,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3p1Q2/P2R2PP/7K w - - 0 34,c4c3,4rrk1/6p1/1p2p2p/p2q4/3pNP2/2p2Q2/P2R2PP/7K w - - 0 34,d4d3,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3p1Q2/P2R2PP/7K w - - 0 34,c4c3,4rrk1/6p1/1p2p2p/p2q4/3pNP2/2p2Q2/P2R2PP/7K w - - 0 34,e6e5,4rrk1/6p1/1p5p/p2qp3/2ppNP2/5Q2/P2R2PP/7K w - - 0 34,c4c3,4rrk1/6p1/1p2p2p/p2q4/3pNP2/2p2Q2/P2R2PP/7K w - - 0 34
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,67,Qe3,f3e3,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3p1Q2/P2R2PP/7K w - - 0 34,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3pQ3/P2R2PP/7K b - - 1 34,70,5.0,True,5.0,h2h3,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3p1Q1P/P2R2P1/7K b - - 0 34,h2h3,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3p1Q1P/P2R2P1/7K b - - 0 34,h2h3,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3p1Q1P/P2R2P1/7K b - - 0 34,h2h3,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3p1Q1P/P2R2P1/7K b - - 0 34,h2h3,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3p1Q1P/P2R2P1/7K b - - 0 34,g2g3,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3p1QP1/P2R3P/7K b - - 0 34,h2h3,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3p1Q1P/P2R2P1/7K b - - 0 34,h2h3,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3p1Q1P/P2R2P1/7K b - - 0 34,f3e3,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3pQ3/P2R2PP/7K b - - 1 34
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,68,Rf5,f8f5,4rrk1/6p1/1p2p2p/p2q4/2p1NP2/3pQ3/P2R2PP/7K b - - 1 34,4r1k1/6p1/1p2p2p/p2q1r2/2p1NP2/3pQ3/P2R2PP/7K w - - 2 35,69,8.0,True,8.0,b6b5,4rrk1/6p1/4p2p/pp1q4/2p1NP2/3pQ3/P2R2PP/7K w - - 0 35,e6e5,4rrk1/6p1/1p5p/p2qp3/2p1NP2/3pQ3/P2R2PP/7K w - - 0 35,b6b5,4rrk1/6p1/4p2p/pp1q4/2p1NP2/3pQ3/P2R2PP/7K w - - 0 35,b6b5,4rrk1/6p1/4p2p/pp1q4/2p1NP2/3pQ3/P2R2PP/7K w - - 0 35,e6e5,4rrk1/6p1/1p5p/p2qp3/2p1NP2/3pQ3/P2R2PP/7K w - - 0 35,b6b5,4rrk1/6p1/4p2p/pp1q4/2p1NP2/3pQ3/P2R2PP/7K w - - 0 35,e6e5,4rrk1/6p1/1p5p/p2qp3/2p1NP2/3pQ3/P2R2PP/7K w - - 0 35,b6b5,4rrk1/6p1/4p2p/pp1q4/2p1NP2/3pQ3/P2R2PP/7K w - - 0 35,b6b5,4rrk1/6p1/4p2p/pp1q4/2p1NP2/3pQ3/P2R2PP/7K w - - 0 35
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,69,Ng3,e4g3,4r1k1/6p1/1p2p2p/p2q1r2/2p1NP2/3pQ3/P2R2PP/7K w - - 2 35,4r1k1/6p1/1p2p2p/p2q1r2/2p2P2/3pQ1N1/P2R2PP/7K b - - 3 35,64,6.0,True,6.0,g2g4,4r1k1/6p1/1p2p2p/p2q1r2/2p1NPP1/3pQ3/P2R3P/7K b - - 0 35,e4g3,4r1k1/6p1/1p2p2p/p2q1r2/2p2P2/3pQ1N1/P2R2PP/7K b - - 3 35,h2h3,4r1k1/6p1/1p2p2p/p2q1r2/2p1NP2/3pQ2P/P2R2P1/7K b - - 0 35,g2g4,4r1k1/6p1/1p2p2p/p2q1r2/2p1NPP1/3pQ3/P2R3P/7K b - - 0 35,e4g3,4r1k1/6p1/1p2p2p/p2q1r2/2p2P2/3pQ1N1/P2R2PP/7K b - - 3 35,h2h3,4r1k1/6p1/1p2p2p/p2q1r2/2p1NP2/3pQ2P/P2R2P1/7K b - - 0 35,e4c3,4r1k1/6p1/1p2p2p/p2q1r2/2p2P2/2NpQ3/P2R2PP/7K b - - 3 35,h2h3,4r1k1/6p1/1p2p2p/p2q1r2/2p1NP2/3pQ2P/P2R2P1/7K b - - 0 35,e4c3,4r1k1/6p1/1p2p2p/p2q1r2/2p2P2/2NpQ3/P2R2PP/7K b - - 3 35
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,70,Rf6,f5f6,4r1k1/6p1/1p2p2p/p2q1r2/2p2P2/3pQ1N1/P2R2PP/7K b - - 3 35,4r1k1/6p1/1p2pr1p/p2q4/2p2P2/3pQ1N1/P2R2PP/7K w - - 4 36,57,12.0,True,12.0,f5f6,4r1k1/6p1/1p2pr1p/p2q4/2p2P2/3pQ1N1/P2R2PP/7K w - - 4 36,f5f6,4r1k1/6p1/1p2pr1p/p2q4/2p2P2/3pQ1N1/P2R2PP/7K w - - 4 36,f5f7,4r1k1/5rp1/1p2p2p/p2q4/2p2P2/3pQ1N1/P2R2PP/7K w - - 4 36,f5f7,4r1k1/5rp1/1p2p2p/p2q4/2p2P2/3pQ1N1/P2R2PP/7K w - - 4 36,f5f8,4rrk1/6p1/1p2p2p/p2q4/2p2P2/3pQ1N1/P2R2PP/7K w - - 4 36,f5f8,4rrk1/6p1/1p2p2p/p2q4/2p2P2/3pQ1N1/P2R2PP/7K w - - 4 36,f5f8,4rrk1/6p1/1p2p2p/p2q4/2p2P2/3pQ1N1/P2R2PP/7K w - - 4 36,f5f6,4r1k1/6p1/1p2pr1p/p2q4/2p2P2/3pQ1N1/P2R2PP/7K w - - 4 36,f5f8,4rrk1/6p1/1p2p2p/p2q4/2p2P2/3pQ1N1/P2R2PP/7K w - - 4 36
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,71,f5,f4f5,4r1k1/6p1/1p2pr1p/p2q4/2p2P2/3pQ1N1/P2R2PP/7K w - - 4 36,4r1k1/6p1/1p2pr1p/p2q1P2/2p5/3pQ1N1/P2R2PP/7K b - - 0 36,62,2.0,True,2.0,g3e4,4r1k1/6p1/1p2pr1p/p2q4/2p1NP2/3pQ3/P2R2PP/7K b - - 5 36,g3e4,4r1k1/6p1/1p2pr1p/p2q4/2p1NP2/3pQ3/P2R2PP/7K b - - 5 36,g3e4,4r1k1/6p1/1p2pr1p/p2q4/2p1NP2/3pQ3/P2R2PP/7K b - - 5 36,g3e4,4r1k1/6p1/1p2pr1p/p2q4/2p1NP2/3pQ3/P2R2PP/7K b - - 5 36,g3e4,4r1k1/6p1/1p2pr1p/p2q4/2p1NP2/3pQ3/P2R2PP/7K b - - 5 36,g3e4,4r1k1/6p1/1p2pr1p/p2q4/2p1NP2/3pQ3/P2R2PP/7K b - - 5 36,g3e4,4r1k1/6p1/1p2pr1p/p2q4/2p1NP2/3pQ3/P2R2PP/7K b - - 5 36,g3e4,4r1k1/6p1/1p2pr1p/p2q4/2p1NP2/3pQ3/P2R2PP/7K b - - 5 36,g3e4,4r1k1/6p1/1p2pr1p/p2q4/2p1NP2/3pQ3/P2R2PP/7K b - - 5 36
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,72,e5,e6e5,4r1k1/6p1/1p2pr1p/p2q1P2/2p5/3pQ1N1/P2R2PP/7K b - - 0 36,4r1k1/6p1/1p3r1p/p2qpP2/2p5/3pQ1N1/P2R2PP/7K w - - 0 37,54,3.0,True,3.0,e6f5,4r1k1/6p1/1p3r1p/p2q1p2/2p5/3pQ1N1/P2R2PP/7K w - - 0 37,e6e5,4r1k1/6p1/1p3r1p/p2qpP2/2p5/3pQ1N1/P2R2PP/7K w - - 0 37,b6b5,4r1k1/6p1/4pr1p/pp1q1P2/2p5/3pQ1N1/P2R2PP/7K w - - 0 37,e6f5,4r1k1/6p1/1p3r1p/p2q1p2/2p5/3pQ1N1/P2R2PP/7K w - - 0 37,e6e5,4r1k1/6p1/1p3r1p/p2qpP2/2p5/3pQ1N1/P2R2PP/7K w - - 0 37,e6f5,4r1k1/6p1/1p3r1p/p2q1p2/2p5/3pQ1N1/P2R2PP/7K w - - 0 37,c4c3,4r1k1/6p1/1p2pr1p/p2q1P2/8/2ppQ1N1/P2R2PP/7K w - - 0 37,e6e5,4r1k1/6p1/1p3r1p/p2qpP2/2p5/3pQ1N1/P2R2PP/7K w - - 0 37,b6b5,4r1k1/6p1/4pr1p/pp1q1P2/2p5/3pQ1N1/P2R2PP/7K w - - 0 37
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,73,Rf2,d2f2,4r1k1/6p1/1p3r1p/p2qpP2/2p5/3pQ1N1/P2R2PP/7K w - - 0 37,4r1k1/6p1/1p3r1p/p2qpP2/2p5/3pQ1N1/P4RPP/7K b - - 1 37,45,17.0,True,17.0,g3e4,4r1k1/6p1/1p3r1p/p2qpP2/2p1N3/3pQ3/P2R2PP/7K b - - 1 37,g3h5,4r1k1/6p1/1p3r1p/p2qpP1N/2p5/3pQ3/P2R2PP/7K b - - 1 37,g3e4,4r1k1/6p1/1p3r1p/p2qpP2/2p1N3/3pQ3/P2R2PP/7K b - - 1 37,g3h5,4r1k1/6p1/1p3r1p/p2qpP1N/2p5/3pQ3/P2R2PP/7K b - - 1 37,g3h5,4r1k1/6p1/1p3r1p/p2qpP1N/2p5/3pQ3/P2R2PP/7K b - - 1 37,h2h3,4r1k1/6p1/1p3r1p/p2qpP2/2p5/3pQ1NP/P2R2P1/7K b - - 0 37,h2h3,4r1k1/6p1/1p3r1p/p2qpP2/2p5/3pQ1NP/P2R2P1/7K b - - 0 37,g3h5,4r1k1/6p1/1p3r1p/p2qpP1N/2p5/3pQ3/P2R2PP/7K b - - 1 37,g3e4,4r1k1/6p1/1p3r1p/p2qpP2/2p1N3/3pQ3/P2R2PP/7K b - - 1 37
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,74,c3,c4c3,4r1k1/6p1/1p3r1p/p2qpP2/2p5/3pQ1N1/P4RPP/7K b - - 1 37,4r1k1/6p1/1p3r1p/p2qpP2/8/2ppQ1N1/P4RPP/7K w - - 0 38,48,6.0,True,6.0,c4c3,4r1k1/6p1/1p3r1p/p2qpP2/8/2ppQ1N1/P4RPP/7K w - - 0 38,c4c3,4r1k1/6p1/1p3r1p/p2qpP2/8/2ppQ1N1/P4RPP/7K w - - 0 38,c4c3,4r1k1/6p1/1p3r1p/p2qpP2/8/2ppQ1N1/P4RPP/7K w - - 0 38,c4c3,4r1k1/6p1/1p3r1p/p2qpP2/8/2ppQ1N1/P4RPP/7K w - - 0 38,c4c3,4r1k1/6p1/1p3r1p/p2qpP2/8/2ppQ1N1/P4RPP/7K w - - 0 38,d5d4,4r1k1/6p1/1p3r1p/p3pP2/2pq4/3pQ1N1/P4RPP/7K w - - 2 38,c4c3,4r1k1/6p1/1p3r1p/p2qpP2/8/2ppQ1N1/P4RPP/7K w - - 0 38,c4c3,4r1k1/6p1/1p3r1p/p2qpP2/8/2ppQ1N1/P4RPP/7K w - - 0 38,d5d4,4r1k1/6p1/1p3r1p/p3pP2/2pq4/3pQ1N1/P4RPP/7K w - - 2 38
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,75,Ne4,g3e4,4r1k1/6p1/1p3r1p/p2qpP2/8/2ppQ1N1/P4RPP/7K w - - 0 38,4r1k1/6p1/1p3r1p/p2qpP2/4N3/2ppQ3/P4RPP/7K b - - 1 38,43,2.0,True,2.0,g3e4,4r1k1/6p1/1p3r1p/p2qpP2/4N3/2ppQ3/P4RPP/7K b - - 1 38,g3h5,4r1k1/6p1/1p3r1p/p2qpP1N/8/2ppQ3/P4RPP/7K b - - 1 38,g3e4,4r1k1/6p1/1p3r1p/p2qpP2/4N3/2ppQ3/P4RPP/7K b - - 1 38,g3e4,4r1k1/6p1/1p3r1p/p2qpP2/4N3/2ppQ3/P4RPP/7K b - - 1 38,g3e4,4r1k1/6p1/1p3r1p/p2qpP2/4N3/2ppQ3/P4RPP/7K b - - 1 38,g3h5,4r1k1/6p1/1p3r1p/p2qpP1N/8/2ppQ3/P4RPP/7K b - - 1 38,g3e4,4r1k1/6p1/1p3r1p/p2qpP2/4N3/2ppQ3/P4RPP/7K b - - 1 38,g3e4,4r1k1/6p1/1p3r1p/p2qpP2/4N3/2ppQ3/P4RPP/7K b - - 1 38,g3e4,4r1k1/6p1/1p3r1p/p2qpP2/4N3/2ppQ3/P4RPP/7K b - - 1 38
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,76,Rff8,f6f8,4r1k1/6p1/1p3r1p/p2qpP2/4N3/2ppQ3/P4RPP/7K b - - 1 38,4rrk1/6p1/1p5p/p2qpP2/4N3/2ppQ3/P4RPP/7K w - - 2 39,45,3.0,True,3.0,d3d2,4r1k1/6p1/1p3r1p/p2qpP2/4N3/2p1Q3/P2p1RPP/7K w - - 0 39,f6c6,4r1k1/6p1/1pr4p/p2qpP2/4N3/2ppQ3/P4RPP/7K w - - 2 39,d3d2,4r1k1/6p1/1p3r1p/p2qpP2/4N3/2p1Q3/P2p1RPP/7K w - - 0 39,d3d2,4r1k1/6p1/1p3r1p/p2qpP2/4N3/2p1Q3/P2p1RPP/7K w - - 0 39,f6c6,4r1k1/6p1/1pr4p/p2qpP2/4N3/2ppQ3/P4RPP/7K w - - 2 39,d3d2,4r1k1/6p1/1p3r1p/p2qpP2/4N3/2p1Q3/P2p1RPP/7K w - - 0 39,f6c6,4r1k1/6p1/1pr4p/p2qpP2/4N3/2ppQ3/P4RPP/7K w - - 2 39,f6c6,4r1k1/6p1/1pr4p/p2qpP2/4N3/2ppQ3/P4RPP/7K w - - 2 39,d3d2,4r1k1/6p1/1p3r1p/p2qpP2/4N3/2p1Q3/P2p1RPP/7K w - - 0 39
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,77,Nxc3,e4c3,4rrk1/6p1/1p5p/p2qpP2/4N3/2ppQ3/P4RPP/7K w - - 2 39,4rrk1/6p1/1p5p/p2qpP2/8/2NpQ3/P4RPP/7K b - - 0 39,42,1.0,True,1.0,e4c3,4rrk1/6p1/1p5p/p2qpP2/8/2NpQ3/P4RPP/7K b - - 0 39,e4c3,4rrk1/6p1/1p5p/p2qpP2/8/2NpQ3/P4RPP/7K b - - 0 39,e4c3,4rrk1/6p1/1p5p/p2qpP2/8/2NpQ3/P4RPP/7K b - - 0 39,f5f6,4rrk1/6p1/1p3P1p/p2qp3/4N3/2ppQ3/P4RPP/7K b - - 0 39,e4c3,4rrk1/6p1/1p5p/p2qpP2/8/2NpQ3/P4RPP/7K b - - 0 39,e4c3,4rrk1/6p1/1p5p/p2qpP2/8/2NpQ3/P4RPP/7K b - - 0 39,e4c3,4rrk1/6p1/1p5p/p2qpP2/8/2NpQ3/P4RPP/7K b - - 0 39,e4c3,4rrk1/6p1/1p5p/p2qpP2/8/2NpQ3/P4RPP/7K b - - 0 39,e4c3,4rrk1/6p1/1p5p/p2qpP2/8/2NpQ3/P4RPP/7K b - - 0 39
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,78,d2,d3d2,4rrk1/6p1/1p5p/p2qpP2/8/2NpQ3/P4RPP/7K b - - 0 39,4rrk1/6p1/1p5p/p2qpP2/8/2N1Q3/P2p1RPP/7K w - - 0 40,39,6.0,True,6.0,d5d4,4rrk1/6p1/1p5p/p3pP2/3q4/2NpQ3/P4RPP/7K w - - 1 40,d5d4,4rrk1/6p1/1p5p/p3pP2/3q4/2NpQ3/P4RPP/7K w - - 1 40,d5d4,4rrk1/6p1/1p5p/p3pP2/3q4/2NpQ3/P4RPP/7K w - - 1 40,d5d4,4rrk1/6p1/1p5p/p3pP2/3q4/2NpQ3/P4RPP/7K w - - 1 40,d5d4,4rrk1/6p1/1p5p/p3pP2/3q4/2NpQ3/P4RPP/7K w - - 1 40,d5d4,4rrk1/6p1/1p5p/p3pP2/3q4/2NpQ3/P4RPP/7K w - - 1 40,d5d4,4rrk1/6p1/1p5p/p3pP2/3q4/2NpQ3/P4RPP/7K w - - 1 40,d5d4,4rrk1/6p1/1p5p/p3pP2/3q4/2NpQ3/P4RPP/7K w - - 1 40,d5d4,4rrk1/6p1/1p5p/p3pP2/3q4/2NpQ3/P4RPP/7K w - - 1 40
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,79,Rxd2,f2d2,4rrk1/6p1/1p5p/p2qpP2/8/2N1Q3/P2p1RPP/7K w - - 0 40,4rrk1/6p1/1p5p/p2qpP2/8/2N1Q3/P2R2PP/7K b - - 0 40,38,4.0,True,4.0,f2d2,4rrk1/6p1/1p5p/p2qpP2/8/2N1Q3/P2R2PP/7K b - - 0 40,c3d5,4rrk1/6p1/1p5p/p2NpP2/8/4Q3/P2p1RPP/7K b - - 0 40,c3d5,4rrk1/6p1/1p5p/p2NpP2/8/4Q3/P2p1RPP/7K b - - 0 40,c3d5,4rrk1/6p1/1p5p/p2NpP2/8/4Q3/P2p1RPP/7K b - - 0 40,c3d5,4rrk1/6p1/1p5p/p2NpP2/8/4Q3/P2p1RPP/7K b - - 0 40,c3d5,4rrk1/6p1/1p5p/p2NpP2/8/4Q3/P2p1RPP/7K b - - 0 40,c3d5,4rrk1/6p1/1p5p/p2NpP2/8/4Q3/P2p1RPP/7K b - - 0 40,f2d2,4rrk1/6p1/1p5p/p2qpP2/8/2N1Q3/P2R2PP/7K b - - 0 40,c3d5,4rrk1/6p1/1p5p/p2NpP2/8/4Q3/P2p1RPP/7K b - - 0 40
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,80,Qc6,d5c6,4rrk1/6p1/1p5p/p2qpP2/8/2N1Q3/P2R2PP/7K b - - 0 40,4rrk1/6p1/1pq4p/p3pP2/8/2N1Q3/P2R2PP/7K w - - 1 41,29,10.0,True,10.0,d5d2,4rrk1/6p1/1p5p/p3pP2/8/2N1Q3/P2q2PP/7K w - - 0 41,d5c6,4rrk1/6p1/1pq4p/p3pP2/8/2N1Q3/P2R2PP/7K w - - 1 41,d5c4,4rrk1/6p1/1p5p/p3pP2/2q5/2N1Q3/P2R2PP/7K w - - 1 41,d5c5,4rrk1/6p1/1p5p/p1q1pP2/8/2N1Q3/P2R2PP/7K w - - 1 41,d5c5,4rrk1/6p1/1p5p/p1q1pP2/8/2N1Q3/P2R2PP/7K w - - 1 41,d5c5,4rrk1/6p1/1p5p/p1q1pP2/8/2N1Q3/P2R2PP/7K w - - 1 41,d5c4,4rrk1/6p1/1p5p/p3pP2/2q5/2N1Q3/P2R2PP/7K w - - 1 41,d5c6,4rrk1/6p1/1pq4p/p3pP2/8/2N1Q3/P2R2PP/7K w - - 1 41,d5c4,4rrk1/6p1/1p5p/p3pP2/2q5/2N1Q3/P2R2PP/7K w - - 1 41
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,81,Rf2,d2f2,4rrk1/6p1/1pq4p/p3pP2/8/2N1Q3/P2R2PP/7K w - - 1 41,4rrk1/6p1/1pq4p/p3pP2/8/2N1Q3/P4RPP/7K b - - 2 41,32,6.0,True,6.0,c3e4,4rrk1/6p1/1pq4p/p3pP2/4N3/4Q3/P2R2PP/7K b - - 2 41,c3e4,4rrk1/6p1/1pq4p/p3pP2/4N3/4Q3/P2R2PP/7K b - - 2 41,h2h3,4rrk1/6p1/1pq4p/p3pP2/8/2N1Q2P/P2R2P1/7K b - - 0 41,c3d5,4rrk1/6p1/1pq4p/p2NpP2/8/4Q3/P2R2PP/7K b - - 2 41,c3d5,4rrk1/6p1/1pq4p/p2NpP2/8/4Q3/P2R2PP/7K b - - 2 41,h2h3,4rrk1/6p1/1pq4p/p3pP2/8/2N1Q2P/P2R2P1/7K b - - 0 41,c3d5,4rrk1/6p1/1pq4p/p2NpP2/8/4Q3/P2R2PP/7K b - - 2 41,c3d5,4rrk1/6p1/1pq4p/p2NpP2/8/4Q3/P2R2PP/7K b - - 2 41,c3d5,4rrk1/6p1/1pq4p/p2NpP2/8/4Q3/P2R2PP/7K b - - 2 41
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,82,Rd8,e8d8,4rrk1/6p1/1pq4p/p3pP2/8/2N1Q3/P4RPP/7K b - - 2 41,3r1rk1/6p1/1pq4p/p3pP2/8/2N1Q3/P4RPP/7K w - - 3 42,24,5.0,True,5.0,e5e4,4rrk1/6p1/1pq4p/p4P2/4p3/2N1Q3/P4RPP/7K w - - 0 42,b6b5,4rrk1/6p1/2q4p/pp2pP2/8/2N1Q3/P4RPP/7K w - - 0 42,e8c8,2r2rk1/6p1/1pq4p/p3pP2/8/2N1Q3/P4RPP/7K w - - 3 42,e5e4,4rrk1/6p1/1pq4p/p4P2/4p3/2N1Q3/P4RPP/7K w - - 0 42,e8c8,2r2rk1/6p1/1pq4p/p3pP2/8/2N1Q3/P4RPP/7K w - - 3 42,c6c5,4rrk1/6p1/1p5p/p1q1pP2/8/2N1Q3/P4RPP/7K w - - 3 42,c6c5,4rrk1/6p1/1p5p/p1q1pP2/8/2N1Q3/P4RPP/7K w - - 3 42,c6c5,4rrk1/6p1/1p5p/p1q1pP2/8/2N1Q3/P4RPP/7K w - - 3 42,c6c5,4rrk1/6p1/1p5p/p1q1pP2/8/2N1Q3/P4RPP/7K w - - 3 42
oranggila9203,JkCXzKTT,1600_1700,test,train,white,1627,1643,180+0,83,h3,h2h3,3r1rk1/6p1/1pq4p/p3pP2/8/2N1Q3/P4RPP/7K w - - 3 42,3r1rk1/6p1/1pq4p/p3pP2/8/2N1Q2P/P4RP1/7K b - - 0 42,29,3.0,True,3.0,h2h3,3r1rk1/6p1/1pq4p/p3pP2/8/2N1Q2P/P4RP1/7K b - - 0 42,h2h3,3r1rk1/6p1/1pq4p/p3pP2/8/2N1Q2P/P4RP1/7K b - - 0 42,h2h3,3r1rk1/6p1/1pq4p/p3pP2/8/2N1Q2P/P4RP1/7K b - - 0 42,h2h3,3r1rk1/6p1/1pq4p/p3pP2/8/2N1Q2P/P4RP1/7K b - - 0 42,h2h3,3r1rk1/6p1/1pq4p/p3pP2/8/2N1Q2P/P4RP1/7K b - - 0 42,h2h3,3r1rk1/6p1/1pq4p/p3pP2/8/2N1Q2P/P4RP1/7K b - - 0 42,h2h3,3r1rk1/6p1/1pq4p/p3pP2/8/2N1Q2P/P4RP1/7K b - - 0 42,h2h3,3r1rk1/6p1/1pq4p/p3pP2/8/2N1Q2P/P4RP1/7K b - - 0 42,h2h3,3r1rk1/6p1/1pq4p/p3pP2/8/2N1Q2P/P4RP1/7K b - - 0 42
